Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score
-76,2,32,0,0,0,0,180,0,17,48,12,48,100,30,21,30,0
-76,2,32,0,0,0,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,0,0,1,181,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,0,1,181,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,0,1,181,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,-1,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,0,0,-2,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,0,0,-4,1,180,1,17,48,12,48,100,30,21,30,0
-76,2,32,0,0,-5,1,180,0,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,-6,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,-8,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,1,-9,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,32,1,0,-10,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,31,1,0,-11,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,31,1,0,-12,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,31,1,1,-14,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,30,1,1,-15,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,30,1,1,-16,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,30,1,0,-17,1,180,1,17,48,12,48,100,30,21,30,0
-75,2,29,1,0,-18,1,180,1,16,48,12,48,100,30,21,30,0
-75,2,29,1,1,-19,1,180,1,16,48,12,48,100,30,21,30,0
-75,2,29,1,1,-20,1,180,1,16,21,12,48,100,30,21,30,0
-75,2,28,1,1,-21,1,180,1,16,21,12,48,100,30,21,30,0
-75,2,28,1,0,-22,1,180,1,16,20,12,48,100,30,21,30,0
-75,2,27,1,0,-23,1,180,1,16,20,12,48,100,30,21,30,0
-75,2,27,1,0,-24,1,180,1,16,20,12,48,100,30,21,30,0
-75,2,26,1,1,-25,1,180,1,16,19,12,48,100,30,21,30,0
-75,2,26,1,1,-26,1,180,1,16,19,12,48,100,30,21,30,0
-75,2,25,1,1,-27,1,180,1,16,19,12,48,100,30,21,30,0
-75,2,25,1,0,-28,1,180,1,16,18,12,48,100,30,21,30,0
-75,2,24,1,0,-28,1,180,1,15,18,14,48,100,30,21,30,0
-75,2,23,1,0,-29,1,180,1,15,18,34,48,100,30,21,30,0
-75,2,23,1,1,-30,1,180,1,15,17,34,48,100,30,21,30,0
-75,2,22,1,1,-31,1,180,1,15,17,34,48,100,30,21,30,0
-75,2,22,1,1,-32,1,180,1,15,17,34,48,100,30,22,30,0
-75,2,21,1,0,-32,1,180,1,15,17,34,48,100,30,22,30,0
-75,2,20,1,0,-33,1,180,1,15,17,34,48,100,30,22,30,0
-75,2,20,1,1,-34,1,181,1,14,16,34,48,100,30,22,30,0
-75,2,19,1,1,-35,1,181,1,14,16,34,48,100,30,22,30,0
-75,2,18,1,1,-35,1,181,1,14,16,34,48,100,31,22,30,0
-75,2,17,1,0,-36,1,182,1,14,16,34,47,100,31,22,30,0
-75,2,17,1,0,-37,1,182,1,14,16,34,47,100,31,22,29,0
-75,2,16,0,0,-37,1,182,1,14,16,34,47,100,31,22,29,0
-75,2,15,0,1,-38,1,183,1,13,16,34,46,100,31,22,29,0
-75,2,14,0,1,-39,1,183,1,13,16,34,46,100,32,22,29,0
-75,2,14,0,1,-39,1,183,0,13,16,34,46,100,32,22,29,0
-75,2,13,0,0,-40,1,184,360,13,16,34,15,100,32,22,29,0
-75,2,12,0,0,-41,1,184,360,13,16,34,15,100,32,22,29,0
-76,2,11,0,0,-41,1,184,360,13,16,34,15,100,32,22,29,0
-76,2,10,0,1,-42,1,184,1,12,16,34,15,100,32,22,28,0
-76,2,9,0,1,-42,1,184,1,12,15,34,15,100,32,21,28,0
-76,2,9,0,0,-43,1,184,1,12,15,34,15,100,32,21,28,0
-76,2,8,0,0,-43,1,184,1,12,15,34,14,100,32,21,28,0
-76,2,7,0,0,-44,1,184,1,12,15,34,14,100,32,21,28,0
-76,2,6,-1,1,-44,1,184,1,11,15,34,14,100,32,21,28,0
-76,2,5,-1,1,-45,1,185,1,11,15,34,14,100,32,21,28,0
-76,2,4,-1,1,-45,1,185,1,11,15,34,14,100,32,21,28,0
-76,2,3,-1,0,-46,1,185,1,11,15,34,14,100,32,21,28,0
-76,2,2,-1,0,-46,1,185,1,10,15,35,14,100,33,21,28,0
-76,2,1,-1,0,-47,1,185,1,10,15,35,14,100,33,21,28,0
-76,2,0,-1,1,-47,1,186,1,10,54,35,13,100,33,21,27,0
-76,2,-1,-1,1,-48,1,186,1,10,54,35,13,100,33,21,27,0
-76,2,-2,-1,0,-48,1,187,1,10,55,35,13,100,34,21,27,0
-76,2,-3,-1,0,-49,1,188,1,100,56,35,14,100,34,21,27,0
-76,2,-4,-2,0,-49,1,188,1,100,57,35,14,100,35,21,26,0
-76,2,-5,-2,0,-49,1,189,1,100,58,35,15,100,35,21,26,0
-76,2,-6,-2,1,-49,1,190,1,100,60,35,16,100,36,21,26,0
-76,2,-7,-2,1,-50,1,191,1,100,61,35,42,100,37,21,25,0
-76,2,-8,-2,1,-50,1,192,1,100,63,36,42,100,37,21,25,0
-76,2,-9,-2,0,-51,1,193,1,100,64,11,41,100,38,21,25,0
-76,2,-10,-3,0,-51,1,194,1,100,66,10,41,100,39,21,24,0
-76,2,-11,-3,0,-51,1,195,1,100,67,10,41,100,40,21,24,0
-76,2,-12,-3,1,-52,1,195,1,100,69,10,40,100,41,21,24,0
-76,2,-13,-4,1,-52,1,196,1,100,70,10,40,100,41,21,23,0
-77,2,-14,-4,1,-52,1,197,1,100,71,10,40,100,42,21,23,0
-77,2,-15,-4,1,-53,1,197,1,100,71,10,40,100,42,21,23,0
-77,2,-16,-5,0,-53,1,198,1,100,72,10,40,100,43,21,23,0
-77,2,-17,-5,0,-53,1,198,1,100,72,10,40,100,43,21,23,0
-77,2,-18,-5,0,-53,1,198,360,100,6,10,40,100,43,21,22,0
-77,2,-19,-6,1,-54,1,199,360,100,6,10,40,100,43,21,22,0
-77,2,-20,-6,1,-54,1,199,360,100,6,10,40,100,43,21,22,0
-77,2,-21,-6,1,-54,1,199,360,100,6,10,40,100,43,21,22,0
-78,2,-23,-7,0,-54,1,199,360,100,5,10,41,100,42,20,22,0
-78,2,-24,-7,0,-55,1,198,360,100,5,10,41,100,42,20,22,0
-78,2,-25,-7,0,-55,1,198,360,100,5,10,41,100,41,20,21,0
-78,2,-26,-8,0,-55,1,198,1,100,4,10,41,100,41,20,21,0
-78,2,-27,-8,0,-55,1,198,1,100,4,10,41,100,40,20,21,0
-78,2,-28,-8,0,-56,1,198,1,100,4,10,42,100,40,20,21,0
-79,2,-29,-9,1,-56,1,198,1,100,4,39,42,100,40,19,21,0
-79,2,-30,-9,1,-56,1,198,360,100,4,39,42,100,39,19,21,0
-79,2,-31,-9,1,-56,1,198,360,100,5,39,42,100,39,19,20,0
-79,2,-33,-9,0,-56,1,198,360,100,5,40,43,100,38,19,20,0
-79,2,-34,-10,0,-57,1,198,0,100,6,40,43,100,38,19,20,0
-80,2,-35,-10,0,-57,1,198,1,100,6,5,43,100,37,18,20,0
-80,2,-36,-10,0,-57,1,198,1,100,7,4,43,100,37,18,19,0
-80,2,-37,-10,0,-57,1,198,1,100,7,4,12,100,37,18,19,0
-80,2,-38,-11,0,-57,1,199,1,100,8,4,12,100,37,18,19,0
-80,2,-40,-11,1,-57,1,199,1,100,67,4,12,100,36,17,19,0
-81,2,-41,-11,1,-58,1,199,1,100,66,4,12,100,36,17,18,0
-81,2,-42,-11,1,-58,360,200,1,100,66,5,12,100,36,17,18,0
-81,2,-43,-11,1,-57,360,200,2,100,66,5,12,100,37,17,18,0
-81,2,-44,-11,1,-57,360,201,2,99,66,5,12,100,37,17,17,0
-82,2,-45,-11,0,-56,360,202,3,99,66,5,12,100,38,17,17,0
-82,2,-46,-11,0,-56,360,203,3,99,57,6,12,100,39,16,16,0
-82,2,-48,-11,0,-55,1,204,3,99,50,6,12,100,41,16,16,0
-82,2,-49,-11,1,-55,1,206,2,100,56,6,12,95,43,16,16,0
-82,2,-50,-12,1,-54,1,207,2,100,67,7,12,92,45,16,15,0
-83,2,-51,-12,1,-54,1,208,1,100,67,7,12,89,46,16,15,0
-83,2,-52,-12,1,-53,360,209,360,100,67,7,7,30,48,16,15,0
-83,2,-53,-12,0,-53,360,210,360,100,67,8,7,29,49,16,14,0
-84,2,-54,-12,0,-52,360,210,360,100,67,8,8,29,51,15,14,0
-84,2,-55,-11,-1,-51,360,211,359,100,66,47,8,28,52,15,14,0
-84,2,-56,-11,-1,-50,360,211,359,100,66,47,8,28,52,15,13,0
-84,2,-57,-12,0,-49,1,212,359,100,65,48,8,29,52,15,13,0
-84,2,-58,-12,1,-49,1,212,359,78,65,48,9,29,52,15,13,0
-85,2,-59,-12,1,-48,2,212,360,59,64,48,9,29,52,14,13,0
-85,2,-60,-12,1,-47,2,213,360,53,64,48,9,29,52,14,12,0
-85,2,-61,-12,1,-47,2,213,1,50,63,48,9,29,52,14,12,0
-85,2,-62,-12,0,-46,2,213,1,49,51,48,10,29,52,14,12,0
-86,2,-63,-12,0,-45,2,214,1,50,45,48,10,29,53,13,12,0
-86,2,-64,-12,0,-45,2,214,2,56,46,48,10,29,53,13,11,0
-86,2,-65,-12,0,-44,2,214,1,72,55,48,10,28,54,13,11,0
-86,2,-65,-12,0,-43,1,215,1,100,61,48,10,28,56,13,11,0
-87,2,-66,-12,0,-43,1,216,1,100,61,48,11,28,58,13,11,0
-87,2,-67,-12,0,-42,360,216,1,100,60,47,11,28,61,12,11,0
-87,2,-68,-12,1,-42,360,217,1,100,60,47,11,27,65,12,11,0
-87,2,-69,-12,1,-41,360,218,1,100,60,48,11,27,71,12,11,0
-88,2,-70,-13,1,-41,1,219,1,100,59,47,11,27,79,12,11,0
-88,2,-70,-13,0,-41,1,220,1,100,59,47,11,27,91,12,11,0
-88,2,-71,-13,0,-40,1,221,1,100,59,47,11,27,100,11,11,0
-88,2,-72,-13,0,-40,1,222,1,100,59,47,11,27,100,11,11,0
-89,2,-73,-13,1,-39,1,223,1,100,58,47,11,27,100,11,11,0
-89,2,-74,-14,1,-39,1,224,1,100,58,47,11,28,100,11,11,0
-89,2,-74,-14,1,-38,360,225,1,100,58,47,11,28,100,11,11,0
-90,2,-75,-14,0,-38,1,226,360,100,57,47,11,28,100,11,11,0
-90,2,-76,-15,0,-38,1,226,360,100,57,47,11,28,100,11,12,0
-90,2,-77,-15,0,-37,1,227,360,100,56,47,11,28,100,11,12,0
-91,2,-77,-15,1,-37,1,227,1,100,56,46,11,28,100,11,12,0
-91,2,-78,-16,1,-36,1,228,1,100,55,46,11,28,100,11,13,0
-91,2,-79,-16,1,-36,1,228,1,100,55,46,11,28,100,11,13,0
-92,2,-80,-16,0,-36,1,229,1,100,54,46,11,28,100,11,14,0
-92,2,-80,-17,0,-35,1,229,1,100,54,45,12,28,100,11,15,0
-92,2,-81,-17,0,-35,1,229,1,100,53,45,12,28,100,11,16,0
-93,2,-82,-17,1,-35,1,230,1,100,53,45,12,28,100,11,17,0
-93,2,-82,-17,1,-34,1,230,1,100,52,45,12,28,100,11,18,0
-93,2,-83,-18,1,-34,1,231,1,100,52,44,13,28,100,11,20,0
-94,2,-84,-18,0,-33,1,231,1,100,51,44,13,28,100,12,23,0
-94,2,-84,-18,0,-33,1,232,1,100,51,44,13,28,100,12,26,0
-94,2,-85,-19,1,-33,1,232,1,100,50,44,13,28,100,12,29,0
-95,2,-86,-19,1,-32,1,232,0,100,50,44,14,28,100,12,30,0
-95,2,-86,-19,1,-32,1,232,360,100,49,43,48,28,100,12,32,0
-96,2,-87,-19,0,-32,1,233,360,100,49,43,48,28,100,13,34,0
-96,2,-88,-20,2,-31,1,233,360,100,48,43,48,28,100,13,35,0
-96,2,-88,-20,2,-31,1,233,359,100,48,43,49,28,96,13,36,0
-97,2,-89,-20,1,-30,1,233,358,100,47,42,49,28,64,13,37,0
-97,2,-90,-19,1,-29,1,234,358,100,47,42,49,28,51,14,38,0
-98,2,-90,-19,0,-29,1,234,357,100,46,42,49,28,45,14,35,0
-98,2,-91,-19,0,-28,1,234,357,100,46,42,49,28,42,14,32,0
-98,2,-91,-19,-1,-28,1,235,357,100,45,41,49,28,42,15,33,0
-99,2,-92,-19,0,-27,1,235,358,100,45,41,49,28,53,15,40,0
-99,2,-92,-20,2,-27,360,235,360,100,44,41,49,28,100,15,40,0
-100,2,-93,-20,2,-27,360,235,2,100,44,40,49,28,100,16,41,0
-100,2,-93,-20,1,-26,360,235,3,100,43,29,36,28,100,16,42,0
-100,2,-94,-20,1,-26,360,236,5,100,32,20,25,28,100,17,42,0
-101,2,-95,-19,0,-25,360,236,6,100,25,16,21,28,100,17,42,0
-101,2,-95,-20,1,-25,360,237,6,100,22,15,21,28,100,17,42,0
-102,2,-96,-20,1,-25,1,238,6,100,21,16,22,71,100,18,41,0
-102,2,-96,-20,1,-25,1,239,6,99,22,16,24,71,100,18,41,0
-102,2,-97,-21,1,-24,1,240,6,97,23,17,26,71,100,18,40,0
-103,2,-97,-21,0,-24,1,241,5,96,24,18,28,70,100,19,40,0
-103,2,-98,-21,0,-23,1,242,5,94,25,20,30,70,100,19,40,0
-104,2,-98,-21,0,-23,1,243,4,92,28,22,33,70,100,19,39,0
-104,2,-98,-21,0,-23,1,244,4,91,34,26,39,18,100,20,39,0
-105,2,-99,-21,0,-22,1,245,3,89,40,36,46,18,100,20,38,0
-105,2,-99,-22,0,-22,1,246,2,88,40,36,45,18,100,20,38,0
-105,2,-100,-22,0,-22,1,247,1,86,40,36,45,18,100,21,38,0
-106,2,-100,-23,0,-22,1,247,360,85,41,36,45,18,100,21,38,0
-106,2,-101,-24,1,-22,1,248,359,84,41,36,45,18,100,21,38,0
-107,2,-101,-24,1,-21,1,248,360,83,41,35,44,18,100,22,38,0
-107,2,-101,-25,1,-21,1,248,360,82,41,35,44,18,100,22,38,0
-108,2,-102,-25,1,-21,1,248,360,82,41,35,44,18,100,23,38,0
-108,2,-102,-25,0,-20,1,248,1,81,40,34,44,18,100,23,38,0
-109,2,-103,-25,0,-20,1,248,1,81,40,34,44,18,100,23,39,0
-109,2,-103,-25,0,-20,1,248,1,80,40,34,44,18,100,24,39,0
-110,2,-104,-26,1,-20,1,248,1,80,40,33,44,18,100,24,39,0
-111,2,-104,-27,1,-20,1,248,360,79,41,33,44,18,100,25,39,0
-111,2,-104,-28,1,-20,1,249,360,79,41,33,44,18,100,25,39,0
-112,2,-105,-28,0,-20,1,248,360,78,41,33,44,18,100,25,39,0
-112,2,-105,-29,0,-20,1,248,360,78,41,32,45,18,100,26,40,0
-113,2,-106,-30,0,-20,1,248,360,77,42,32,45,18,35,26,40,0
-113,2,-106,-30,1,-20,1,248,360,77,43,32,45,18,33,26,40,0
-114,2,-106,-31,1,-20,1,248,1,77,100,32,45,18,33,27,40,0
-115,2,-107,-32,1,-20,1,247,360,76,100,31,45,18,32,27,40,0
-115,2,-107,-32,0,-20,1,247,360,76,100,31,45,18,32,27,41,0
-116,2,-108,-33,0,-20,1,246,360,76,100,31,46,18,31,28,41,0
-117,2,-108,-34,0,-20,1,246,360,76,100,31,46,19,31,28,41,0
-117,2,-108,-34,1,-20,1,245,360,75,100,30,47,19,31,29,41,0
-118,2,-109,-35,1,-20,1,245,360,75,100,30,47,19,31,29,41,0
-119,2,-109,-35,1,-20,1,244,360,75,100,30,48,19,30,29,42,0
-120,2,-110,-35,0,-20,1,243,360,75,100,30,48,19,30,29,42,0
-120,2,-110,-36,0,-20,1,242,360,76,100,30,49,20,30,30,43,0
-121,2,-111,-36,0,-20,1,240,360,76,100,30,50,20,31,30,43,0
-122,2,-111,-36,1,-21,1,239,360,76,37,30,51,94,31,30,43,0
-123,2,-111,-37,1,-21,1,238,360,77,36,29,52,97,31,31,44,0
-123,2,-112,-37,1,-21,1,236,360,77,34,29,54,99,31,31,44,0
-124,2,-112,-37,1,-21,1,234,360,77,33,30,55,100,31,32,45,0
-125,2,-113,-37,0,-22,1,233,360,78,32,30,57,100,32,32,45,0
-126,2,-113,-37,0,-22,1,231,360,79,31,30,59,100,32,32,46,0
-126,2,-114,-37,0,-22,1,229,360,79,30,30,61,100,32,32,46,0
-127,2,-114,-37,1,-22,1,227,360,80,29,30,63,100,32,33,47,0
-128,2,-115,-37,1,-23,1,225,360,81,28,31,66,100,32,33,48,0
-129,2,-115,-37,1,-23,1,223,360,81,28,31,68,100,32,33,48,0
-129,2,-115,-37,0,-23,1,221,360,82,27,31,71,100,32,34,49,0
-130,2,-116,-37,0,-24,1,219,360,82,27,32,74,100,32,34,49,0
-131,2,-116,-37,0,-24,1,217,360,83,26,32,77,100,33,34,50,0
-132,2,-117,-37,1,-24,1,215,360,84,26,33,80,47,33,35,50,0
-132,2,-117,-37,1,-25,1,213,360,84,25,34,83,45,33,35,51,0
-133,2,-118,-36,1,-25,1,211,360,85,25,34,86,43,33,35,51,0
-134,2,-118,-36,1,-26,1,209,360,86,25,35,89,43,33,35,52,0
-135,2,-119,-36,0,-26,1,207,360,86,24,36,20,43,33,36,53,0
-135,2,-120,-35,0,-27,1,205,360,87,24,37,20,42,33,36,53,0
-136,2,-120,-35,0,-27,1,203,360,87,24,39,20,42,33,36,54,0
-137,2,-121,-35,1,-28,1,201,360,88,24,40,21,42,33,36,54,0
-137,2,-121,-34,1,-28,1,199,360,89,23,41,21,42,33,36,55,0
-138,2,-122,-34,0,-29,1,197,360,89,23,43,24,42,33,37,55,0
-139,2,-122,-33,0,-29,1,195,360,90,23,45,27,41,33,37,56,0
-139,2,-123,-33,0,-30,1,193,360,90,23,47,27,41,33,37,56,0
-140,2,-124,-32,0,-30,1,191,360,91,23,50,27,41,33,37,57,0
-141,2,-124,-31,0,-30,1,189,360,91,23,52,27,41,33,38,57,0
-141,2,-125,-31,0,-31,1,187,360,92,23,55,100,40,33,38,58,0
-142,2,-126,-30,0,-31,1,185,360,92,23,58,100,40,33,38,58,0
-142,2,-126,-29,0,-32,1,183,360,93,22,60,100,40,33,38,59,0
-143,2,-127,-29,1,-33,1,181,360,93,22,63,100,40,33,39,59,0
-144,2,-128,-28,1,-34,1,180,360,93,22,66,100,40,33,39,59,0
-144,2,-128,-27,0,-34,1,178,360,94,22,68,100,40,33,39,60,0
-145,2,-129,-26,0,-35,1,177,360,94,22,71,100,40,33,39,60,0
-145,2,-130,-25,1,-36,1,175,360,94,22,73,100,40,33,39,60,0
-146,2,-130,-25,1,-36,1,174,360,94,22,75,67,40,33,39,60,0
-146,2,-131,-24,1,-37,1,173,360,93,22,77,65,40,34,39,60,0
-147,2,-132,-23,0,-38,1,172,360,93,22,79,64,40,34,39,60,0
-147,2,-133,-22,0,-38,1,171,360,93,22,81,64,40,34,39,60,0
-148,2,-134,-21,0,-39,1,170,360,93,22,84,63,40,34,39,59,0
-148,2,-134,-20,1,-39,1,168,360,93,22,86,63,41,34,39,59,0
-148,2,-135,-19,1,-40,1,167,360,93,22,88,63,41,34,39,59,0
-149,2,-136,-18,1,-40,1,166,360,93,22,91,63,41,34,39,59,0
-149,2,-137,-18,1,-40,1,164,360,93,22,94,63,41,34,39,60,0
-149,2,-138,-17,0,-41,1,163,360,93,22,98,63,41,34,39,60,0
-150,2,-138,-16,0,-41,1,161,360,93,22,100,63,41,34,39,60,0
-150,2,-139,-15,0,-42,1,160,360,93,22,100,63,41,34,39,60,0
-150,2,-140,-14,0,-42,1,158,360,93,22,100,63,41,34,39,60,0
-151,2,-141,-13,1,-42,1,157,360,94,22,100,63,41,34,40,60,0
-151,2,-142,-12,1,-42,1,155,360,95,21,100,62,40,34,40,61,0
-151,2,-143,-11,1,-42,1,153,360,96,21,100,62,40,34,40,61,0
-151,2,-144,-10,0,-43,1,151,360,100,21,100,62,40,34,40,61,0
-152,2,-144,-9,0,-43,1,150,360,100,21,100,62,40,34,40,62,0
-152,2,-145,-8,0,-42,1,148,360,100,21,100,61,40,34,40,62,0
-152,2,-146,-7,1,-43,1,146,360,100,21,100,61,40,34,41,62,0
-152,2,-147,-6,1,-43,1,144,360,100,21,100,61,40,34,41,63,0
-152,2,-148,-5,1,-43,1,143,360,100,21,100,61,40,34,41,63,0
-152,2,-149,-4,0,-43,1,142,360,100,21,100,61,40,34,41,63,0
-152,2,-150,-3,0,-43,1,140,360,100,21,100,61,40,35,41,63,0
-152,2,-150,-1,0,-43,1,139,360,100,21,100,61,40,35,41,63,0
-152,2,-151,0,1,-43,1,138,360,100,21,100,61,40,35,41,63,0
-152,2,-152,1,1,-43,1,137,360,100,21,100,61,40,35,41,63,0
-152,2,-153,2,1,-43,1,136,360,100,21,100,61,40,35,41,62,0
-152,2,-154,3,0,-43,1,135,360,100,21,100,62,41,35,41,62,1
-152,2,-155,4,0,-43,1,134,360,100,21,100,62,41,35,41,62,1
-152,2,-156,5,0,-43,1,133,360,100,21,100,63,41,35,41,61,1
-152,2,-157,6,1,-43,1,133,360,100,21,100,63,41,35,40,61,1
-152,2,-157,8,1,-43,1,132,360,100,21,100,64,42,35,40,61,1
-152,2,-158,9,0,-43,1,132,1,100,21,100,64,42,35,40,60,1
-151,2,-159,10,0,-43,1,132,1,100,21,100,65,42,35,40,59,1
-151,2,-160,11,0,-43,1,131,1,100,21,100,66,43,35,40,59,1
-151,2,-161,12,1,-43,1,131,360,100,21,100,67,43,35,40,58,1
-151,2,-162,13,1,-43,1,131,360,100,21,100,67,44,35,39,58,1
-150,2,-163,14,1,-42,1,130,360,100,21,100,68,44,36,39,57,1
-150,2,-163,15,1,-42,1,130,360,100,21,100,69,44,36,39,56,1
-150,2,-164,15,0,-42,1,130,360,100,21,100,70,45,36,39,56,1
-150,2,-165,16,0,-42,1,129,360,100,21,100,70,45,36,39,55,1
-149,2,-166,17,1,-42,1,129,360,100,21,100,71,46,36,39,55,1
-149,2,-167,18,1,-42,1,128,360,100,21,100,72,46,36,38,55,1
